suite,outcome,stratifier,stratum,metric,value,n_obs
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,2010,male_p90_p10,1.1462993621826172,29664
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,2010,female_p90_p10,1.0704801082611084,29664
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,2010,male_p95_p50,0.7648770809173584,29664
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,2010,female_p95_p50,0.6999795436859131,29664
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,2010,male_top10_share,0.1175543280913941,29664
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,2010,female_top10_share,0.09752255275529537,29664
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,2010,male_top5_share,0.06424226976900087,29664
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,2010,female_top5_share,0.046915374923349615,29664
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,9130,raw_variance_ratio,1.3402629308844942,199908
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,9130,residual_variance_ratio,1.361117109972948,199908
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,9130,male_p90_p10,1.3401286602020264,199908
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,9130,female_p90_p10,1.6083052158355713,199908
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,9130,male_p95_p50,0.8023476600646973,199908
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,9130,female_p95_p50,0.9868438243865967,199908
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,9130,male_top10_share,0.102815238927855,199908
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,9130,female_top10_share,0.0674336453104698,199908
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,9130,male_top5_share,0.05095987985068978,199908
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,9130,female_top5_share,0.03899405101529848,199908
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,4000,raw_variance_ratio,1.0610884433583643,29285
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,4000,residual_variance_ratio,1.1349434876547289,29285
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,4000,male_p90_p10,1.3609766960144043,29285
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,4000,female_p90_p10,1.3486480712890625,29285
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,4000,male_p95_p50,0.8640408515930176,29285
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,4000,female_p95_p50,0.836024284362793,29285
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,4000,male_top10_share,0.1081981923583001,29285
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,4000,female_top10_share,0.07165184124402074,29285
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,4000,male_top5_share,0.05294467215409787,29285
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,4000,female_top5_share,0.03924558556445095,29285
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3250,raw_variance_ratio,0.8466589671685011,6253
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3250,residual_variance_ratio,0.8773238871250044,6253
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3250,male_p90_p10,1.7083158493041992,6253
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3250,female_p90_p10,1.482478141784668,6253
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3250,male_p95_p50,1.1535930633544922,6253
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3250,female_p95_p50,0.7989788055419922,6253
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3250,male_top10_share,0.15849166826960753,6253
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3250,female_top10_share,0.0817608939345895,6253
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3250,male_top5_share,0.0881973683273134,6253
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3250,female_top5_share,0.03803107512426923,6253
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,1740,raw_variance_ratio,0.735541842265899,2620
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,1740,residual_variance_ratio,0.8170150522577406,2620
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,1740,male_p90_p10,1.3673222064971924,2620
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,1740,female_p90_p10,1.189229965209961,2620
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,1740,male_p95_p50,1.1155719757080078,2620
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,1740,female_p95_p50,0.8437302112579346,2620
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,1740,male_top10_share,0.11925262719545354,2620
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,1740,female_top10_share,0.07010768659487561,2620
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,1740,male_top5_share,0.06640864218700243,2620
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,1740,female_top5_share,0.02284228953371174,2620
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,5700,raw_variance_ratio,0.647243488037227,100092
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,5700,residual_variance_ratio,0.6909614306915908,100092
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,5700,male_p90_p10,1.3728992938995361,100092
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,5700,female_p90_p10,1.129530906677246,100092
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,5700,male_p95_p50,0.9635176658630371,100092
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,5700,female_p95_p50,0.8291864395141602,100092
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,5700,male_top10_share,0.18852023217094552,100092
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,5700,female_top10_share,0.09564002195181853,100092
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,5700,male_top5_share,0.11318241608639261,100092
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,5700,female_top5_share,0.04711441680859408,100092
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,7220,raw_variance_ratio,1.5776218288334092,15161
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,7220,residual_variance_ratio,1.439920961348469,15161
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,7220,male_p90_p10,1.1686034202575684,15161
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,7220,female_p90_p10,1.635871171951294,15161
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,7220,male_p95_p50,0.698188304901123,15161
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,7220,female_p95_p50,1.0560858249664307,15161
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,7220,male_top10_share,0.10076517916948,15161
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,7220,female_top10_share,0.13057068434762018,15161
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,7220,male_top5_share,0.050114595298364734,15161
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,7220,female_top5_share,0.09950272318257163,15161
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3420,raw_variance_ratio,0.7538623849868861,19903
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3420,residual_variance_ratio,0.8074534933938738,19903
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3420,male_p90_p10,1.361729621887207,19903
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3420,female_p90_p10,1.163813829421997,19903
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3420,male_p95_p50,1.236851692199707,19903
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3420,female_p95_p50,0.8454947471618652,19903
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3420,male_top10_share,0.15897110493246241,19903
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3420,female_top10_share,0.08532805331899737,19903
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3420,male_top5_share,0.09034451563943655,19903
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3420,female_top5_share,0.03946289612760209,19903
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3740,raw_variance_ratio,1.0545870691083825,28909
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3740,residual_variance_ratio,1.0360394831910835,28909
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3740,male_p90_p10,1.3175609111785889,28909
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3740,female_p90_p10,1.3872509002685547,28909
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3740,male_p95_p50,0.811988115310669,28909
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3740,female_p95_p50,0.8675472736358643,28909
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3740,male_top10_share,0.10096068318331075,28909
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3740,female_top10_share,0.08406849651308855,28909
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3740,male_top5_share,0.050448437879831894,28909
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3740,female_top5_share,0.0456547163545532,28909
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3840,raw_variance_ratio,1.057893934231283,1119
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3840,residual_variance_ratio,1.1437858836488402,1119
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3840,male_p90_p10,1.1818301677703857,1119
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3840,female_p90_p10,1.1453464031219482,1119
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3840,male_p95_p50,0.7544801235198975,1119
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3840,female_p95_p50,0.8846457004547119,1119
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3840,male_top10_share,0.10920531238223573,1119
