suite,outcome,stratifier,stratum,metric,value,n_obs
V3_reproductive_dispersion,log_annual_earnings_real,fertility_risk_quartile,missing,female_top5_share,0.028216138845527556,7322975
V3_reproductive_dispersion,log_annual_earnings_real,fertility_risk_quartile,Q4,raw_variance_ratio,,602821
V3_reproductive_dispersion,log_annual_earnings_real,fertility_risk_quartile,Q4,residual_variance_ratio,,602821
V3_reproductive_dispersion,log_annual_earnings_real,fertility_risk_quartile,Q4,male_p90_p10,,602821
V3_reproductive_dispersion,log_annual_earnings_real,fertility_risk_quartile,Q4,female_p90_p10,2.302584648132324,602821
V3_reproductive_dispersion,log_annual_earnings_real,fertility_risk_quartile,Q4,male_p95_p50,,602821
V3_reproductive_dispersion,log_annual_earnings_real,fertility_risk_quartile,Q4,female_p95_p50,1.055379867553711,602821
V3_reproductive_dispersion,log_annual_earnings_real,fertility_risk_quartile,Q4,male_top10_share,,602821
V3_reproductive_dispersion,log_annual_earnings_real,fertility_risk_quartile,Q4,female_top10_share,0.10104796117916502,602821
V3_reproductive_dispersion,log_annual_earnings_real,fertility_risk_quartile,Q4,male_top5_share,,602821
V3_reproductive_dispersion,log_annual_earnings_real,fertility_risk_quartile,Q4,female_top5_share,0.05015658174156488,602821
V3_reproductive_dispersion,log_annual_earnings_real,fertility_risk_quartile,Q2,raw_variance_ratio,,602820
V3_reproductive_dispersion,log_annual_earnings_real,fertility_risk_quartile,Q2,residual_variance_ratio,,602820
V3_reproductive_dispersion,log_annual_earnings_real,fertility_risk_quartile,Q2,male_p90_p10,,602820
V3_reproductive_dispersion,log_annual_earnings_real,fertility_risk_quartile,Q2,female_p90_p10,2.1202640533447266,602820
V3_reproductive_dispersion,log_annual_earnings_real,fertility_risk_quartile,Q2,male_p95_p50,,602820
V3_reproductive_dispersion,log_annual_earnings_real,fertility_risk_quartile,Q2,female_p95_p50,1.1222896575927734,602820
V3_reproductive_dispersion,log_annual_earnings_real,fertility_risk_quartile,Q2,male_top10_share,,602820
V3_reproductive_dispersion,log_annual_earnings_real,fertility_risk_quartile,Q2,female_top10_share,0.1010831625634073,602820
